order_id,product_name,phone,order_date,order_time,payment_mode,amount
106183,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106184,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106185,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106186,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106187,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106188,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106189,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106190,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106191,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106192,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106193,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106194,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106195,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106196,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106197,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106198,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106199,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106200,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106201,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106202,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106203,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106204,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106205,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106206,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106207,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106208,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106209,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106210,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106211,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106212,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106213,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106214,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106215,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106216,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106217,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106218,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106219,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106220,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106221,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106222,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106223,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106224,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106225,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106226,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106227,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106228,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106229,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106230,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106231,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106232,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106233,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106234,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106235,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106236,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106237,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106238,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106239,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106240,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106241,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106242,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106243,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106244,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106245,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106246,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106247,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106248,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106249,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106250,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106251,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106252,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106253,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106254,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106255,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106256,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106257,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106258,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106259,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106260,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106261,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106262,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106263,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106264,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106265,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106266,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106267,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106268,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106269,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106270,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106271,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106272,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106273,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106274,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106275,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106276,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106277,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106278,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106279,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106280,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106281,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106282,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106283,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106284,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106285,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106286,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106287,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106288,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106289,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106290,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106291,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106292,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106293,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106294,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106295,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106296,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106297,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106298,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106299,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106300,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106301,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106302,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106303,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106304,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106305,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106306,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106307,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106308,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106309,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106310,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106311,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106312,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106313,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106314,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106315,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106316,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106317,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106318,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106319,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106320,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106321,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106322,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106323,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106324,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106325,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106326,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106327,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106328,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106329,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106330,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106331,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106332,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106333,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106334,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106335,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106336,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106337,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106338,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106339,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106340,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106341,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106342,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106343,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106344,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106345,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106346,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106347,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106348,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106349,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106350,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106351,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106352,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106353,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106354,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106355,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106356,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106357,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106358,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106359,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106360,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106361,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106362,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106363,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106364,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106365,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106366,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106367,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106368,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106369,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106370,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106371,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106372,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106373,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106374,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106375,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106376,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106377,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106378,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106379,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106380,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106381,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106382,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106383,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106384,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106385,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106386,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106387,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106388,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106389,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106390,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106391,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106392,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106393,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106394,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106395,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106396,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106397,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106398,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106399,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106400,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106401,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106402,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106403,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106404,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106405,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106406,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106407,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106408,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106409,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106410,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106411,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106412,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106413,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106414,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106415,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106416,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106417,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106418,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106419,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106420,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106421,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106422,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106423,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106424,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106425,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106426,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106427,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106428,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106429,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106430,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106431,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106432,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106433,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106434,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106435,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106436,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106437,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106438,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106439,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106440,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106441,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106442,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106443,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106444,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106445,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106446,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106447,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106448,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106449,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106450,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106451,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106452,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106453,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106454,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106455,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106456,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106457,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106458,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106459,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106460,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106461,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106462,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106463,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106464,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106465,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106466,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106467,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106468,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106469,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106470,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106471,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106472,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106473,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106474,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106475,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106476,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106477,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106478,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106479,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106480,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106481,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106482,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106483,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106484,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106485,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106486,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106487,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106488,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106489,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106490,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106491,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106492,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106493,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106494,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106495,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106496,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106497,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106498,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106499,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106500,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106501,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106502,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106503,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106504,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106505,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106506,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106507,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106508,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106509,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106510,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106511,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106512,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106513,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106514,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106515,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106516,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106517,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106518,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106519,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106520,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106521,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106522,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106523,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106524,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106525,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106526,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106527,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106528,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106529,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106530,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106531,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106532,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106533,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106534,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106535,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106536,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106537,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106538,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106539,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106540,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106541,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106542,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106543,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106544,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106545,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106546,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106547,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106548,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106549,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106550,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106551,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106552,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106553,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106554,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106555,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106556,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106557,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106558,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106559,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106560,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106561,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106562,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106563,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106564,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106565,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106566,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106567,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106568,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106569,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106570,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106571,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106572,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106573,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106574,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106575,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106576,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106577,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106578,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
106579,USB Cable,6226030289,2025-04-19,09:30,Cash on Delivery,278
106580,Headphones,6613539934,2025-04-20,13:23,Wallet,40643
106581,USB Cable,6478252222,2025-04-01,17:22,Cash on Delivery,20408
106582,Laptop,8447705864,2025-04-02,14:31,Net Banking,22362
106583,Mouse,7903259674,2025-04-03,12:32,Cash on Delivery,43516
106584,Headphones,9301563627,2025-04-04,15:01,PayPal,26631
106585,Mouse,7397784761,2025-04-05,15:02,Wallet,46799
106586,Headphones,9091202252,2025-04-06,11:30,Net Banking,8762
106587,Keyboard,9128148965,2025-04-07,13:04,Wallet,3790
106588,Mouse,6852719713,2025-04-08,12:08,Credit Card,43633
106589,USB Cable,6529991668,2025-04-09,17:41,Wallet,9060
106590,Mouse,9221942012,2025-04-10,18:08,Credit Card,32189
106591,Monitor,6696748013,2025-04-11,16:32,Credit Card,30146
106592,Mouse,8279369630,2025-04-12,09:47,Credit Card,13725
106593,Monitor,9760184241,2025-04-13,17:33,Debit Card,35576
106594,Keyboard,7711972592,2025-04-14,15:41,Bank Transfer,28939
106595,Laptop,7478489940,2025-04-15,09:03,Debit Card,29267
106596,USB Cable,8139428034,2025-04-16,13:13,Credit Card,26719
106597,Laptop,8481941286,2025-04-17,10:04,Net Banking,32923
106598,Keyboard,9619903543,2025-04-18,18:29,PayPal,19726
